20,15,10,15,25,20,30,20,20,15,30,20,25,31
20,0,10,15,25,20,30,20,20,15,30,20,25,31
20,15,10,0,25,20,30,20,20,15,30,20,25,31
20,15,0,15,25,20,30,20,20,15,30,20,25,31
20,15,0,15,25,20,30,20,20,15,30,20,25,31
20,15,10,15,25,20,0,20,20,15,30,20,25,31
0,15,10,15,25,20,30,20,20,15,30,20,25,31
0,15,10,15,25,20,30,20,20,15,30,20,25,31
20,15,10,15,25,0,30,20,20,15,30,20,25,31
